CC,USN,sgpa
1BG,1BG16CS066,9.58
1BG,1BG16CS067,8.83
1BG,1BG16CS068,5.92
1BG,1BG16CS069,9.25
1BG,1BG16CS070,9.42
1BG,1BG16CS071,8.08
1BG,1BG16CS072,5.33
1BG,1BG16CS073,8.67
1BG,1BG16CS074,5.92
1BG,1BG16CS075,9.25
1BG,1BG16CS076,4.75
1BG,1BG16CS077,7.5
1BG,1BG16CS078,9
1BG,1BG16CS079,9.42
1BG,1BG16CS080,7.08
1BG,1BG16CS081,8.5
1BG,1BG16CS082,8.58
1BG,1BG16CS083,4.92
1BG,1BG16CS084,7.25
1BG,1BG16CS085,7.25
1BG,1BG16CS086,8.08
1BG,1BG16CS087,9.5
1BG,1BG16CS088,8.58
1BG,1BG16CS089,6.92
1BG,1BG16CS090,8
1BG,1BG16CS091,7.5
1BG,1BG16CS092,7.25
1BG,1BG16CS093,6.92
1BG,1BG16CS094,7.58
1BG,1BG16CS095,7.08
1BG,1BG16CS096,8.58
1BG,1BG16CS097,9.42
1BG,1BG16CS098,8.17
1BG,1BG16CS099,8.83
1BG,1BG16CS100,7.83
1BG,1BG16CS101,9.17
1BG,1BG16CS102,4.58
1BG,1BG16CS103,8
1BG,1BG16CS104,8.5
1BG,1BG16CS105,9.08
1BG,1BG16CS106,8.25
1BG,1BG16CS107,8.42
1BG,1BG16CS108,9.25
1BG,1BG16CS109,9.42
1BG,1BG16CS110,4
1BG,1BG16CS111,9.58
1BG,1BG16CS112,3.92
1BG,1BG16CS113,7
1BG,1BG16CS114,8.75
1BG,1BG16CS115,8.42
1BG,1BG16CS116,8.25
1BG,1BG16CS117,8.83
1BG,1BG16CS118,6.75
1BG,1BG16CS119,7
1BG,1BG16CS120,6.08
1BG,1BG16CS121,7.75
1BG,1BG16CS122,5.67
1BG,1BG16CS123,9.5
1BH,1BH16CS001,7.83
1BH,1BH16CS002,8.08
1BH,1BH16CS003,6.33
1BH,1BH16CS004,2.5
1BH,1BH16CS005,7.08
1BH,1BH16CS006,7.08
1BH,1BH16CS007,7.5
1BH,1BH16CS008,8.17
1BH,1BH16CS009,6
1BH,1BH16CS010,1.67
1BH,1BH16CS011,6.42
1BH,1BH16CS012,5.58
1BH,1BH16CS013,6.17
1BH,1BH16CS014,6.58
1BH,1BH16CS015,5.25
1BH,1BH16CS016,7.42
1BH,1BH16CS017,4.25
1BH,1BH16CS018,7.83
1BH,1BH16CS019,7.08
1BH,1BH16CS020,6
1BH,1BH16CS021,8
1BH,1BH16CS022,6.58
1BH,1BH16CS023,0.92
1BH,1BH16CS024,0.42
1BH,1BH16CS025,4.67
1BH,1BH16CS026,2.92
1BH,1BH16CS027,7.33
1BH,1BH16CS028,1.5
1BH,1BH16CS029,6.58
1BH,1BH16CS030,6.75
1BH,1BH16CS031,6.08
1BH,1BH16CS032,7.75
1BH,1BH16CS033,8
1BH,1BH16CS034,4
1BH,1BH16CS035,5.25
1BH,1BH16CS036,6.92
1BH,1BH16CS037,6.33
1BH,1BH16CS038,7.67
1BH,1BH16CS039,7.67
1BH,1BH16CS040,5.33
1BH,1BH16CS041,4
1BH,1BH16CS042,7.5
1BH,1BH16CS043,8.67
1BH,1BH16CS044,6.83
1BH,1BH16CS045,5.67
1BH,1BH16CS046,8
1BH,1BH16CS047,6.5
1BH,1BH16CS048,3.08
1BH,1BH16CS049,5.67
1BH,1BH16CS050,4.75
1BH,1BH16CS051,1.75
1BH,1BH16CS052,7.83
1BH,1BH16CS053,2.42
1BH,1BH16CS054,8.58
1BH,1BH16CS055,7.33
1BH,1BH16CS056,3.33
1BH,1BH16CS057,4.25
1BH,1BH16CS059,7
1BH,1BH16CS060,6.92
1BH,1BH16CS061,4.08
1BH,1BH16CS062,7.17
1BH,1BH16CS063,8.08
1BH,1BH16CS064,7.92
1BH,1BH16CS065,9.17
1BH,1BH16CS066,5.33
1BH,1BH16CS067,3.33
1BH,1BH16CS068,6.58
1BH,1BH16CS069,0
1BH,1BH16CS070,4.75
1BH,1BH16CS071,8.75
1BH,1BH16CS072,2.75
1BH,1BH16CS073,4.83
1BI,1BI16CS001,4.83
1BI,1BI16CS002,9
1BI,1BI16CS003,7.75
1BI,1BI16CS004,8.67
1BI,1BI16CS005,6.25
1BI,1BI16CS006,9.67
1BI,1BI16CS007,9
1BI,1BI16CS008,9.67
1BI,1BI16CS009,8.67
1BI,1BI16CS010,8
1BI,1BI16CS011,7.33
1BI,1BI16CS012,9.08
1BI,1BI16CS013,5.42
1BI,1BI16CS014,7.67
1BI,1BI16CS015,8.25
1BI,1BI16CS016,7.5
1BI,1BI16CS017,5.42
1BI,1BI16CS018,8.67
1BI,1BI16CS019,8.67
1BI,1BI16CS020,4.17
1BI,1BI16CS021,9.33
1BI,1BI16CS022,6.67
1BI,1BI16CS023,9.5
1BI,1BI16CS024,6.92
1BI,1BI16CS025,9.33
1BI,1BI16CS026,2.33
1BI,1BI16CS027,9
1BI,1BI16CS028,8.33
1BI,1BI16CS029,2.92
1BI,1BI16CS030,8.67
1BI,1BI16CS031,8
1BI,1BI16CS032,8.08
1BI,1BI16CS033,9.17
1BI,1BI16CS034,6.92
1BI,1BI16CS035,7
1BI,1BI16CS036,0
1BI,1BI16CS037,5.58
1BI,1BI16CS038,5
1BI,1BI16CS039,7.75
1BI,1BI16CS040,7.58
1BI,1BI16CS041,3.5
1BI,1BI16CS042,8.25
1BI,1BI16CS043,8.33
1BI,1BI16CS044,9.33
1BI,1BI16CS045,8.67
1BI,1BI16CS046,8.33
1BI,1BI16CS047,7.08
1BI,1BI16CS048,8.08
1BI,1BI16CS049,7.67
1BI,1BI16CS050,8.08
1BI,1BI16CS051,6.17
1BI,1BI16CS052,7.58
1BI,1BI16CS053,3.33
1BI,1BI16CS054,7.75
1BI,1BI16CS055,8.33
1BI,1BI16CS056,6.25
1BI,1BI16CS057,9.17
1BI,1BI16CS058,8.67
1BI,1BI16CS059,7.58
1BI,1BI16CS060,7.42
1BI,1BI16CS061,9.08
1BI,1BI16CS062,6.75
1BI,1BI16CS063,6.92
1BI,1BI16CS064,8.08
1BI,1BI16CS065,6.58
1BI,1BI16CS066,9
1BI,1BI16CS067,7.33
1BI,1BI16CS068,3.25
1BI,1BI16CS069,8.92
1BI,1BI16CS070,7.92
1BI,1BI16CS071,5.33
1BI,1BI16CS072,4
1BI,1BI16CS073,7.92
1BI,1BI16CS074,7.67
1BI,1BI16CS075,1.33
1BI,1BI16CS076,6.75
1BI,1BI16CS077,8.67
1BI,1BI16CS078,8
1BI,1BI16CS079,2.5
1BI,1BI16CS080,7.83
1BI,1BI16CS081,6.42
1BI,1BI16CS082,7.83
1BI,1BI16CS083,7.83
1BI,1BI16CS084,8.75
1BI,1BI16CS085,3.92
1BI,1BI16CS086,8.08
1BI,1BI16CS087,8.92
1BI,1BI16CS088,3.83
1BI,1BI16CS089,7.75
1BI,1BI16CS090,8.25
1BI,1BI16CS091,9
1BI,1BI16CS092,8.67
1BI,1BI16CS093,8.08
1BI,1BI16CS094,7
1BI,1BI16CS095,7.83
1BI,1BI16CS096,7.08
1BI,1BI16CS097,8.58
1BI,1BI16CS098,6.92
1BI,1BI16CS099,2.92
1BI,1BI16CS100,2.5
1BI,1BI16CS101,9.5
1BI,1BI16CS102,8.67
1BI,1BI16CS103,8.67
1BI,1BI16CS104,1.42
1BI,1BI16CS105,7.83
1BI,1BI16CS106,5.67
1BI,1BI16CS107,7.92
1BI,1BI16CS108,7.75
1BI,1BI16CS109,3.92
1BI,1BI16CS110,9.08
1BI,1BI16CS111,8.92
1BI,1BI16CS112,8.25
1BI,1BI16CS113,7.25
1BI,1BI16CS114,8.5
1BI,1BI16CS115,8.42
1BI,1BI16CS116,9.17
1BI,1BI16CS117,3.83
1BI,1BI16CS118,8.42
1BI,1BI16CS119,7.67
1BI,1BI16CS120,8
1BI,1BI16CS121,7.42
1BI,1BI16CS122,8.92
1BI,1BI16CS123,8.75
1BI,1BI16CS124,9
1BI,1BI16CS125,5.58
1BI,1BI16CS126,6.5
1BI,1BI16CS127,8
1BI,1BI16CS128,7.75
1BI,1BI16CS129,5.17
1BI,1BI16CS130,9
1BI,1BI16CS131,8
1BI,1BI16CS132,7.25
1BI,1BI16CS133,8.42
1BI,1BI16CS134,3.42
1BI,1BI16CS135,8.83
1BI,1BI16CS136,9.58
1BI,1BI16CS137,4.17
1BI,1BI16CS138,5.5
1BI,1BI16CS139,9.67
1BI,1BI16CS140,4.17
1BI,1BI16CS141,4.83
1BI,1BI16CS142,8.92
1BI,1BI16CS143,9
1BI,1BI16CS144,7.08
1BI,1BI16CS145,9
1BI,1BI16CS146,8.67
1BI,1BI16CS147,8.5
1BI,1BI16CS148,7.25
1BI,1BI16CS149,8.33
1BI,1BI16CS150,9.5
1BI,1BI16CS151,7.58
1BI,1BI16CS152,2.17
1BI,1BI16CS153,5.58
1BI,1BI16CS154,6.42
1BI,1BI16CS155,6.25
1BI,1BI16CS156,2.33
1BI,1BI16CS157,6.5
1BI,1BI16CS158,4.67
1BI,1BI16CS159,8.42
1BI,1BI16CS160,9.33
1BI,1BI16CS161,8.67
1BI,1BI16CS162,8.08
1BI,1BI16CS163,8.75
1BI,1BI16CS164,8.33
1BI,1BI16CS165,8.75
1BI,1BI16CS166,2.08
1BI,1BI16CS167,7.58
1BI,1BI16CS168,7.5
1BI,1BI16CS169,7.58
1BI,1BI16CS170,3.67
1BI,1BI16CS171,8.5
1BI,1BI16CS172,9
1BI,1BI16CS173,8.5
1BI,1BI16CS174,8.67
1BI,1BI16CS175,8.75
1BI,1BI16CS176,8.5
1BI,1BI16CS177,9.33
1BI,1BI16CS178,0.75
1BI,1BI16CS179,8
1BI,1BI16CS180,5.58
1BI,1BI16CS181,7.17
1BI,1BI16CS182,4.5
1BI,1BI16CS183,1.5
1BI,1BI16CS184,6.5
1BI,1BI16CS185,7.08
1BI,1BI16CS186,2.5
1BI,1BI16CS187,8.92
1BO,1BO16CS001,7.92
1BO,1BO16CS002,4.42
1BO,1BO16CS003,2.92
1BO,1BO16CS004,6.92
1BO,1BO16CS005,6.83
1BO,1BO16CS006,6.17
1BO,1BO16CS007,6.42
1BO,1BO16CS008,3
1BO,1BO16CS009,4.67
1BO,1BO16CS010,1.08
1BO,1BO16CS011,5.5
1BO,1BO16CS012,1.42
1BO,1BO16CS013,5.17
1BO,1BO16CS014,3.5
1BO,1BO16CS015,3.58
1BO,1BO16CS016,0
1BO,1BO16CS017,1.33
1BO,1BO16CS018,3.08
1BO,1BO16CS019,2.17
1BO,1BO16CS020,7.75
1BO,1BO16CS021,0.58
1BO,1BO16CS022,4.67
1BO,1BO16CS023,7.33
1BO,1BO16CS024,5.25
1BO,1BO16CS025,7.92
1BO,1BO16CS026,3.5
1BO,1BO16CS027,6.42
1BO,1BO16CS028,4.67
1BO,1BO16CS029,4.83
1BO,1BO16CS030,0
1BO,1BO16CS031,8.58
1BO,1BO16CS032,4.08
1BO,1BO16CS033,3.58
1BO,1BO16CS034,3.5
1BO,1BO16CS035,3.83
1BO,1BO16CS036,1.83
1BO,1BO16CS037,6.83
1BO,1BO16CS038,2.33
1BO,1BO16CS039,5.33
1BO,1BO16CS040,7.17
1BO,1BO16CS041,6.33
1BO,1BO16CS042,6.75
1BO,1BO16CS043,2.25
1BO,1BO16CS044,8.5
1BO,1BO16CS045,2.25
1BO,1BO16CS046,2.25
1BO,1BO16CS047,5.5
1BO,1BO16CS048,6.17
1BO,1BO16CS049,7.58
1BO,1BO16CS050,4.17
1BO,1BO16CS051,3.42
1BO,1BO16CS052,3.58
1BO,1BO16CS053,7
1BO,1BO16CS054,4.33
1BO,1BO16CS055,6.17
1BO,1BO16CS056,4.17
1BO,1BO16CS057,3.17
1BO,1BO16CS058,0
1BO,1BO16CS059,6.08
1BO,1BO16CS060,6.33
1BO,1BO16CS061,5.08
1BO,1BO16CS062,0
1BO,1BO16CS063,5.25
1BO,1BO16CS064,4.58
1BO,1BO16CS065,7.5
1BO,1BO16CS066,6.33
1BO,1BO16CS067,7.58
1BO,1BO16CS068,0
1BO,1BO16CS069,3.33
1BO,1BO16CS070,2.5
1BO,1BO16CS071,1.67
1BO,1BO16CS072,1.5
1BO,1BO16CS073,3.58
1BO,1BO16CS074,4.5
1BO,1BO16CS075,3.5
1BO,1BO16CS076,0
1BO,1BO16CS077,3
1BO,1BO16CS078,1.08
1BO,1BO16CS079,1
1BO,1BO16CS080,7.5
1BO,1BO16CS081,6.58
1BO,1BO16CS082,1.75
1BO,1BO16CS083,3.83
1BO,1BO16CS084,7.58
1BO,1BO16CS085,6.25
1BO,1BO16CS086,7.17
1BO,1BO16CS087,3.25
1BO,1BO16CS088,5.5
1BO,1BO16CS089,1
1BO,1BO16CS090,4.92
1BO,1BO16CS091,6.33
1BO,1BO16CS092,5.5
1BO,1BO16CS093,3.92
1BO,1BO16CS094,0.33
1BO,1BO16CS095,1.25
1BO,1BO16CS096,3.17
1BO,1BO16CS097,3.08
1BO,1BO16CS098,4.92
1BO,1BO16CS099,6.75
1BO,1BO16CS100,4
1BO,1BO16CS101,6.42
1BO,1BO16CS102,7.75
1BO,1BO16CS103,6.83
1BO,1BO16CS104,5.83
1BO,1BO16CS105,6.75
1BO,1BO16CS106,7.17
1BO,1BO16CS107,6.67
1BO,1BO16CS108,3.67
1BO,1BO16CS109,7.83
1BO,1BO16CS110,4.67
1BO,1BO16CS111,5
1BO,1BO16CS112,3.5
1BO,1BO16CS113,6.33
1BO,1BO16CS114,1
1BO,1BO16CS115,0
1BO,1BO16CS116,0
1BT,1BT16CS001,8.17
1BT,1BT16CS002,5.25
1BT,1BT16CS003,8.33
1BT,1BT16CS004,4.5
1BT,1BT16CS005,4.25
1BT,1BT16CS006,4.67
1BT,1BT16CS007,3.75
1BT,1BT16CS008,9.17
1BT,1BT16CS009,3.92
1BT,1BT16CS010,4.58
1BT,1BT16CS011,8.17
1BT,1BT16CS012,8.67
1BT,1BT16CS013,6.08
1BT,1BT16CS014,0.42
1BT,1BT16CS015,5
1BT,1BT16CS016,4.33
1BT,1BT16CS017,2.17
1BT,1BT16CS018,2.67
1BT,1BT16CS019,3.42
1BT,1BT16CS020,8.17
1BT,1BT16CS021,6.92
1BT,1BT16CS022,6.17
1BT,1BT16CS023,1.83
1BT,1BT16CS024,3.75
1BT,1BT16CS025,7.92
1BT,1BT16CS026,7.08
1BT,1BT16CS027,6.33
1BT,1BT16CS029,6
1BT,1BT16CS030,7.83
1BT,1BT16CS031,8.33
1BT,1BT16CS033,6.83
1BT,1BT16CS034,6.5
1BT,1BT16CS035,3.5
1BT,1BT16CS036,7.25
1BT,1BT16CS037,7.92
1BT,1BT16CS038,5.67
1BT,1BT16CS039,8.08
1BT,1BT16CS040,7.08
1BT,1BT16CS041,5.42
1BT,1BT16CS042,6.58
1BT,1BT16CS043,7.33
1BT,1BT16CS044,6.42
1BT,1BT16CS045,2.42
1BT,1BT16CS046,2.58
1BT,1BT16CS047,7.25
1BT,1BT16CS048,5.75
1BT,1BT16CS049,8.08
1BT,1BT16CS050,7.33
1BT,1BT16CS051,5.5
1BT,1BT16CS052,3.33
1BT,1BT16CS053,2.17
1BT,1BT16CS054,6.67
1BT,1BT16CS055,3.5
1BT,1BT16CS056,6.58
1BT,1BT16CS057,8
1BT,1BT16CS058,2.5
1BT,1BT16CS060,5.67
1BT,1BT16CS061,6.5
1BT,1BT16CS062,5.33
1BT,1BT16CS063,8
1BY,1BY16CS001,9.08
1BY,1BY16CS002,8.25
1BY,1BY16CS003,5.5
1BY,1BY16CS004,5.5
1BY,1BY16CS005,7.75
1BY,1BY16CS006,6.58
1BY,1BY16CS007,7.92
1BY,1BY16CS008,8.75
1BY,1BY16CS009,9.67
1BY,1BY16CS010,8.25
1BY,1BY16CS011,7.33
1BY,1BY16CS012,7.92
1BY,1BY16CS013,5.33
1BY,1BY16CS014,7.67
1BY,1BY16CS015,7.67
1BY,1BY16CS016,6.5
1BY,1BY16CS017,5.75
1BY,1BY16CS018,8.08
1BY,1BY16CS019,4.75
1BY,1BY16CS020,7.33
1BY,1BY16CS021,7.67
1BY,1BY16CS022,4.67
1BY,1BY16CS023,9.08
1BY,1BY16CS024,7
1BY,1BY16CS025,8.5
1BY,1BY16CS026,5.08
1BY,1BY16CS027,8.25
1BY,1BY16CS028,7.33
1BY,1BY16CS029,7.92
1BY,1BY16CS030,7.83
1BY,1BY16CS031,9.5
1BY,1BY16CS032,8.92
1BY,1BY16CS033,8.83
1BY,1BY16CS034,3.92
1BY,1BY16CS035,2.92
1BY,1BY16CS036,2.58
1BY,1BY16CS037,8.92
1BY,1BY16CS038,7.67
1BY,1BY16CS039,6.5
1BY,1BY16CS040,3.92
1BY,1BY16CS041,8.83
1BY,1BY16CS042,3.08
1BY,1BY16CS043,9.25
1BY,1BY16CS044,2.67
1BY,1BY16CS045,7.58
1BY,1BY16CS046,7.17
1BY,1BY16CS047,8.42
1BY,1BY16CS048,5.17
1BY,1BY16CS049,7.83
1BY,1BY16CS050,8.67
1BY,1BY16CS051,7.92
1BY,1BY16CS052,4.67
1BY,1BY16CS053,9.67
1BY,1BY16CS054,7.67
1BY,1BY16CS055,7.42
1BY,1BY16CS056,7.67
1BY,1BY16CS057,7.5
1BY,1BY16CS058,9.83
1BY,1BY16CS059,7.58
1BY,1BY16CS060,7.25
1BY,1BY16CS061,3.67
1BY,1BY16CS062,6.17
1BY,1BY16CS063,8
1BY,1BY16CS064,7.58
1BY,1BY16CS065,6.42
1BY,1BY16CS066,9.17
1BY,1BY16CS067,8.33
1BY,1BY16CS068,4.83
1BY,1BY16CS069,4.58
1BY,1BY16CS070,8
1BY,1BY16CS071,6.58
1BY,1BY16CS072,3.17
1BY,1BY16CS073,8
1BY,1BY16CS074,8.42
1BY,1BY16CS075,7.92
1BY,1BY16CS076,8.17
1BY,1BY16CS077,4.75
1BY,1BY16CS078,8.83
1BY,1BY16CS079,9.25
1BY,1BY16CS080,5.83
1BY,1BY16CS081,8.17
1BY,1BY16CS082,8
1BY,1BY16CS083,8.92
1BY,1BY16CS084,7.42
1BY,1BY16CS085,8.17
1BY,1BY16CS086,9.33
1BY,1BY16CS087,1.25
1BY,1BY16CS088,8
1BY,1BY16CS089,5.5
1BY,1BY16CS090,5.67
1BY,1BY16CS091,7.92
1BY,1BY16CS092,9
1BY,1BY16CS093,6.33
1BY,1BY16CS094,8.33
1BY,1BY16CS095,1.33
1BY,1BY16CS096,8
1BY,1BY16CS097,5.5
1BY,1BY16CS098,6.92
1BY,1BY16CS100,4.83
1BY,1BY16CS101,1.92
1BY,1BY16CS102,6.08
1BY,1BY16CS103,4.58
1BY,1BY16CS104,7.75
1BY,1BY16CS105,3.25
1BY,1BY16CS106,6.5
1BY,1BY16CS107,5.75
1BY,1BY16CS108,5.33
1BY,1BY16CS109,8.5
1BY,1BY16CS110,0
1CC,1CC16CS001,7.67
1CC,1CC16CS002,2.08
1CC,1CC16CS003,6.83
1CC,1CC16CS004,8.33
1CC,1CC16CS005,6.33
1CC,1CC16CS006,3.25
1CC,1CC16CS007,3.5
1CC,1CC16CS008,5.67
1CC,1CC16CS009,3.25
1CC,1CC16CS010,3.25
1CC,1CC16CS011,2.08
1CC,1CC16CS012,7.75
1CC,1CC16CS013,3.42
1CC,1CC16CS014,1.33
1CC,1CC16CS015,7.42
1CC,1CC16CS016,3.17
1CC,1CC16CS017,2.58
1CC,1CC16CS018,3.42
1CC,1CC16CS019,3.5
1CC,1CC16CS020,6.75
1CC,1CC16CS021,5.58
1CC,1CC16CS022,2.58
1CC,1CC16CS023,2.58
1CC,1CC16CS024,7.58
1CC,1CC16CS025,3.25
1CC,1CC16CS026,3.58
1CC,1CC16CS027,8.08
1CC,1CC16CS028,7.17
1CC,1CC16CS029,6.42
1CC,1CC16CS030,3.92
1CC,1CC16CS031,6.83
1CC,1CC16CS032,7.5
1CC,1CC16CS033,2.25
1CC,1CC16CS034,3.08
1CC,1CC16CS035,7.5
1CC,1CC16CS036,2.33
1CC,1CC16CS037,7.08
1CD,1CD16CS001,7.5
1CD,1CD16CS002,8.08
1CD,1CD16CS003,5.92
1CD,1CD16CS004,5.67
1CD,1CD16CS005,4.92
1CD,1CD16CS006,8.42
1CD,1CD16CS007,3.33
1CD,1CD16CS008,3.83
1CD,1CD16CS009,5.58
1CD,1CD16CS010,6.08
1CD,1CD16CS011,7.75
1CD,1CD16CS012,7.33
1CD,1CD16CS013,6.75
1CD,1CD16CS014,7.42
1CD,1CD16CS015,6.08
1CD,1CD16CS016,7.25
1CD,1CD16CS017,8.58
1CD,1CD16CS018,4.75
1CD,1CD16CS019,7.92
1CD,1CD16CS020,9.25
1CD,1CD16CS021,3.33
1CD,1CD16CS022,6.67
1CD,1CD16CS023,6.75
1CD,1CD16CS024,1.75
1CD,1CD16CS025,8.33
1CD,1CD16CS026,3.25
1CD,1CD16CS027,3.33
1CD,1CD16CS028,8.33
1CD,1CD16CS029,5
1CD,1CD16CS030,5.83
1CD,1CD16CS031,7.75
1CD,1CD16CS032,6.08
1CD,1CD16CS033,5.67
1CD,1CD16CS034,6.83
1CD,1CD16CS035,6.58
1CD,1CD16CS036,5.17
1CD,1CD16CS037,1.08
1CD,1CD16CS038,4.08
1CD,1CD16CS039,9.17
1CD,1CD16CS040,7.25
1CD,1CD16CS041,8.25
1CD,1CD16CS042,6.92
1CD,1CD16CS043,8.17
1CD,1CD16CS044,0.67
1CD,1CD16CS045,5.58
1CD,1CD16CS046,8.17
1CD,1CD16CS047,8.33
1CD,1CD16CS048,7.42
1CD,1CD16CS049,8
1CD,1CD16CS050,8.67
1CD,1CD16CS051,7
1CD,1CD16CS052,4.17
1CD,1CD16CS053,8.25
1CD,1CD16CS054,1.25
1CD,1CD16CS055,2
1CD,1CD16CS056,7.92
1CD,1CD16CS057,5.83
1CD,1CD16CS058,3
1CD,1CD16CS059,2.75
1CD,1CD16CS060,5.67
1CD,1CD16CS061,2.83
1CD,1CD16CS062,2
1CD,1CD16CS063,5.58
1CD,1CD16CS064,2.25
1CD,1CD16CS065,8.58
1CD,1CD16CS066,5.17
1CD,1CD16CS067,7.58
1CD,1CD16CS068,1.42
1CD,1CD16CS069,8.67
1CD,1CD16CS070,4.33
1CD,1CD16CS071,8.17
1CD,1CD16CS072,7.5
1CD,1CD16CS073,5.33
1CD,1CD16CS074,7.58
1CD,1CD16CS075,3.5
1CD,1CD16CS076,2.25
1CD,1CD16CS077,7.58
1CD,1CD16CS078,4.5
1CD,1CD16CS079,6.58
1CD,1CD16CS080,4.08
1CD,1CD16CS081,7
1CD,1CD16CS082,5.17
1CD,1CD16CS083,4.25
1CD,1CD16CS084,8.33
1CD,1CD16CS085,2.25
1CD,1CD16CS086,7.33
1CD,1CD16CS087,7.67
1CD,1CD16CS088,7.67
1CD,1CD16CS089,6.58
1CD,1CD16CS090,5.67
1CD,1CD16CS091,6.5
1CD,1CD16CS092,5.75
1CD,1CD16CS093,7.33
1CD,1CD16CS094,2.83
1CD,1CD16CS095,6.75
1CD,1CD16CS096,4.58
1CD,1CD16CS097,6.5
1CD,1CD16CS098,5.83
1CD,1CD16CS099,8.58
1CD,1CD16CS100,1
1CD,1CD16CS101,2.58
1CD,1CD16CS102,2
1CD,1CD16CS103,7
1CD,1CD16CS104,4.25
1CD,1CD16CS105,8.58
1CD,1CD16CS106,1.08
1CD,1CD16CS107,7.92
1CD,1CD16CS108,7.58
1CD,1CD16CS109,7.75
1CD,1CD16CS110,4.42
1CD,1CD16CS111,4.25
1CD,1CD16CS112,3
1CD,1CD16CS113,5.42
1CD,1CD16CS114,7.33
1CD,1CD16CS115,5.33
1CD,1CD16CS116,0
1CD,1CD16CS117,8.17
1CD,1CD16CS118,2.92
1CD,1CD16CS119,8.58
1CD,1CD16CS120,3.67
1CD,1CD16CS121,6.42
1CD,1CD16CS122,7.83
1CD,1CD16CS123,8.17
1CD,1CD16CS124,3.67
1CD,1CD16CS125,1.83
1CD,1CD16CS126,8.42
1CD,1CD16CS127,8.17
1CD,1CD16CS128,7.92
1CD,1CD16CS129,8.25
1CD,1CD16CS130,6.67
1CD,1CD16CS131,2.5
1CD,1CD16CS132,8.42
1CD,1CD16CS133,1.67
1CD,1CD16CS134,9.25
1CD,1CD16CS135,6.17
1CD,1CD16CS136,7.42
1CD,1CD16CS137,9.17
1CD,1CD16CS138,8.33
1CD,1CD16CS139,8.83
1CD,1CD16CS140,7.83
1CD,1CD16CS141,6.25
1CD,1CD16CS142,3.33
1CD,1CD16CS143,4.25
1CD,1CD16CS144,6.67
1CD,1CD16CS145,4.17
1CD,1CD16CS146,8.5
1CD,1CD16CS147,3.75
1CD,1CD16CS148,3.25
1CD,1CD16CS149,7.33
1CD,1CD16CS150,0
1CD,1CD16CS151,6.5
1CD,1CD16CS152,3.58
1CD,1CD16CS153,7.92
1CD,1CD16CS154,6.08
1CD,1CD16CS155,4.08
1CD,1CD16CS156,7.67
1CD,1CD16CS157,6.33
1CD,1CD16CS158,3.58
1CD,1CD16CS159,8.67
1CD,1CD16CS160,8.25
1CD,1CD16CS161,7.25
1CD,1CD16CS162,6.92
1CD,1CD16CS163,7.92
1CD,1CD16CS164,8.08
1CD,1CD16CS165,8.08
1CD,1CD16CS166,1
1CD,1CD16CS167,8.83
1CD,1CD16CS168,6.08
1CD,1CD16CS169,7.5
1CD,1CD16CS170,7.17
1CD,1CD16CS171,7.83
1CD,1CD16CS172,7.17
1CD,1CD16CS173,1.5
1CD,1CD16CS174,8.58
1CD,1CD16CS175,3.67
1CD,1CD16CS176,9.42
1CD,1CD16CS177,8.25
1CD,1CD16CS178,8
1CD,1CD16CS179,5.67
1CD,1CD16CS180,4.92
1CD,1CD16CS181,8.33
1CD,1CD16CS182,8.17
1CD,1CD16CS183,3
1CD,1CD16CS184,6.75
1CD,1CD16CS185,5.33
1CD,1CD16CS186,7.08
1CD,1CD16CS187,8
1CE,1CE16CS001,4.25
1CE,1CE16CS002,7.08
1CE,1CE16CS003,3.67
1CE,1CE16CS004,9.17
1CE,1CE16CS005,7.5
1CE,1CE16CS006,6.75
1CE,1CE16CS007,9.08
1CE,1CE16CS008,7.83
1CE,1CE16CS009,7
1CE,1CE16CS010,8.08
1CE,1CE16CS011,7.92
1CE,1CE16CS012,5.33
1CE,1CE16CS013,6.92
1CE,1CE16CS014,5.25
1CE,1CE16CS015,0
1CE,1CE16CS016,4.17
1CE,1CE16CS017,7.08
1CE,1CE16CS018,7.5
1CE,1CE16CS019,8
1CE,1CE16CS020,5.75
1CE,1CE16CS021,1.08
1CE,1CE16CS022,7.75
1CE,1CE16CS023,7.08
1CE,1CE16CS024,4.17
1CE,1CE16CS025,3.58
1CE,1CE16CS026,4.42
1CE,1CE16CS027,7.08
1CE,1CE16CS028,6.75
1CE,1CE16CS029,1.75
1CE,1CE16CS030,7.33
1CE,1CE16CS031,5.17
1CE,1CE16CS032,5.92
1CE,1CE16CS033,6.75
1CE,1CE16CS034,7.08
1CE,1CE16CS035,5.42
1CE,1CE16CS036,7.25
1CE,1CE16CS037,6.33
1CE,1CE16CS038,2.25
1CE,1CE16CS039,6
1CE,1CE16CS040,2.58
1CE,1CE16CS041,6.08
1CE,1CE16CS042,7.5
1CE,1CE16CS043,3.33
1CE,1CE16CS044,7.75
1CE,1CE16CS045,6.92
1CE,1CE16CS046,8
1CE,1CE16CS047,7.42
1CE,1CE16CS048,6.08
1CE,1CE16CS049,3.08
1CE,1CE16CS050,6.17
1CE,1CE16CS051,4
1CE,1CE16CS052,4
1CE,1CE16CS053,7.92
1CE,1CE16CS054,9
1CE,1CE16CS055,6.08
1CE,1CE16CS056,1.83
1CE,1CE16CS057,8.25
1CE,1CE16CS058,5
1CE,1CE16CS059,9.5
